,,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System
5/26/2017,12:00,23.57,1.68,0.85,1.427,9.11,107.8,72.3,29.75,56.4,289,8.5,1.5,24.5,0.024,0,13.98
5/26/2017,12:15,23.82,1.683,0.85,1.433,9.08,108,73.2,29.75,56.1,309,9.5,2,18.3,0.014,3,13.98
5/26/2017,12:30,24.15,1.684,0.85,1.432,9.06,108.5,74.1,29.74,55.1,310,9.1,0.9,21.3,0.009,0,13.98
5/26/2017,12:45,24.41,1.685,0.85,1.43,9,108.3,73.5,29.75,55.6,307,9.3,1,19.5,0.006,2,13.97
5/26/2017,13:00,24.52,1.685,0.85,1.427,9.02,108.7,74.1,29.75,53.2,310,9.1,1.7,18.6,0.001,0,13.98
5/26/2017,13:15,24.6,1.685,0.85,1.425,9.04,109.2,74.3,29.74,54.1,298,8,0.8,16.7,0,0,13.98
5/26/2017,13:30,24.75,1.686,0.85,1.429,9.12,110.3,75.5,29.74,48.9,296,8.5,1.5,21.1,0,0,13.96
5/26/2017,13:45,25.02,1.686,0.85,1.426,9.25,112.5,75.5,29.75,50.6,278,8,0.5,23.1,0,0,13.94
5/26/2017,14:00,25.22,1.687,0.85,1.428,9.31,113.7,75.9,29.75,49.1,289,9,0.8,20.4,0,0,13.93
5/26/2017,14:15,25.42,1.69,0.85,1.422,9.42,115.4,75.7,29.75,48.2,297,8.9,0.9,18,0,0,13.92
5/26/2017,14:30,25.58,1.693,0.85,1.412,9.33,114.7,75.3,29.76,48.7,303,10.8,2.1,22.6,0,0,13.88
5/26/2017,14:45,25.62,1.694,0.85,1.425,9.5,116.9,75.9,29.75,47.4,307,8.1,1.8,15,0,0,13.82
5/26/2017,15:00,25.77,1.696,0.85,1.425,9.53,117.5,75.7,29.76,48.3,293,8.3,1.1,19.7,0,0,13.76
5/26/2017,15:15,25.82,1.7,0.86,1.426,9.49,117.2,75.3,29.76,47.3,299,9.8,1.9,20.7,0,0,13.91
5/26/2017,15:30,25.81,1.702,0.86,1.424,9.45,116.6,74.8,29.76,48,309,8,1.9,15.6,0,0,13.58
5/26/2017,15:45,25.76,1.704,0.86,1.426,9.67,119.2,75.2,29.76,47.9,307,8.1,1.8,15.8,0,0,13.92
5/26/2017,16:00,25.76,1.707,0.86,1.42,9.42,116.2,74.8,29.77,48,307,10,2.6,21.8,0,0,13.92
5/26/2017,16:15,25.71,1.712,0.86,1.428,9.57,117.8,74.6,29.78,50.1,302,8.2,2.1,15.4,0,0,13.78
5/26/2017,16:30,25.65,1.716,0.86,1.426,9.51,117,74.3,29.78,49.9,311,7.6,3.3,13,0,0,13.61
5/26/2017,16:45,25.58,1.717,0.87,1.427,9.38,115.3,74.3,29.78,50.6,307,6.2,0.8,11.3,0,0,13.63
5/26/2017,17:00,25.45,1.718,0.87,1.428,9.39,115.1,74.1,29.79,51.2,311,5.6,1.6,11.3,0,0,13.48
5/26/2017,17:15,25.34,1.721,0.87,1.428,9.26,113.3,73.9,29.79,52.9,307,5.8,1.2,11.7,0,0,13.46
5/26/2017,17:30,25.26,1.721,0.87,1.427,9.19,112.2,74.1,29.8,52.1,314,5.9,2.8,9.2,0,0,13.44
5/26/2017,17:45,25.21,1.722,0.87,1.425,8.94,109.1,73.5,29.8,55.7,313,6.4,3.6,12,0,0,13.38
5/26/2017,18:00,25.14,1.723,0.87,1.427,9,109.7,73.7,29.81,51.9,319,5.1,2.3,8.3,0,0,13.3
5/26/2017,18:15,25.03,1.723,0.87,1.427,9.22,112.1,74.1,29.82,51.3,311,4.1,2,7.7,0,0,13.16
5/26/2017,18:30,24.95,1.723,0.87,1.426,9.18,111.6,73.4,29.83,52.7,305,4.2,1.8,11.1,0,0,12.9
5/26/2017,18:45,24.9,1.723,0.87,1.426,8.98,109,73.2,29.83,51.7,316,4.1,2.1,6.9,0,0,12.54
5/26/2017,19:00,24.81,1.724,0.87,1.426,8.96,108.6,72.6,29.83,53.2,314,5.4,3.6,8.7,0,0,12.31
5/26/2017,19:15,24.73,1.724,0.87,1.424,8.88,107.5,72.5,29.84,53,305,6.5,4.5,10,0,0,12.31
5/26/2017,19:30,24.67,1.723,0.87,1.426,8.85,106.9,72.1,29.84,54.9,310,5.5,3.6,8.7,0,0,12.32
5/26/2017,19:45,24.62,1.721,0.87,1.427,8.66,104.6,71.9,29.84,52.8,298,4.7,1.9,8.3,0,0,12.31
5/26/2017,20:00,24.49,1.72,0.87,1.426,8.71,104.9,71.4,29.85,55,289,3.6,0.6,6.7,0,0,12.31
5/26/2017,20:15,24.43,1.719,0.87,1.427,8.65,104,70.7,29.85,56.6,305,3.9,1.4,6.1,0,0,12.31
5/26/2017,20:30,24.34,1.717,0.87,1.426,8.52,102.4,70.1,29.86,56,303,4.2,2.7,6.4,0,0,12.3
5/26/2017,20:45,24.24,1.718,0.87,1.427,8.47,101.5,69.4,29.87,61,274,2.5,0.6,4.8,0,0,12.3
5/26/2017,21:00,24.16,1.717,0.87,1.427,8.38,100.3,68.5,29.88,66.1,263,1.7,0.3,3.3,0,0,12.3
5/26/2017,21:15,24.1,1.718,0.87,1.427,8.16,97.6,69,29.88,58.3,296,3.6,2.1,5.7,0,0,12.29
5/26/2017,21:30,24.06,1.718,0.87,1.426,8.02,95.9,69,29.88,59.7,305,5.1,3,6.9,0,0,12.28
5/26/2017,21:45,23.91,1.718,0.87,1.426,8.19,97.6,68.9,29.89,59.7,310,5.2,3.3,7.7,0,0,12.28
5/26/2017,22:00,23.8,1.717,0.87,1.426,8.15,97,68.7,29.89,61.8,308,4.2,3.1,5.5,0,0,12.28
5/26/2017,22:15,23.72,1.717,0.87,1.425,8.07,95.8,68.1,29.89,63.1,313,4.6,2.1,7.1,0,0,12.26
5/26/2017,22:30,23.64,1.717,0.87,1.426,7.94,94.2,67.8,29.89,65,295,2.7,1,5,0,0,12.26
5/26/2017,22:45,23.57,1.717,0.87,1.427,7.95,94.1,67.6,29.89,60.2,302,3.4,1.4,6.3,0,0,12.26
5/26/2017,23:00,23.48,1.717,0.87,1.427,7.91,93.5,67.8,29.89,60.1,305,4.5,2.3,6.2,0,0,12.25
5/26/2017,23:15,23.39,1.717,0.87,1.427,7.77,91.7,67.6,29.9,60.4,299,3.6,1.7,6,0,0,12.24
5/26/2017,23:30,23.3,1.716,0.87,1.427,7.62,89.8,67.6,29.9,58.7,299,3.5,1.4,5.8,0,0,12.24
5/26/2017,23:45,23.22,1.717,0.87,1.426,7.58,89.2,68.1,29.9,57.1,303,4.7,2.2,7.8,0,0,12.24
5/27/2017,0:00,23.11,1.718,0.87,1.426,7.58,89,68.3,29.9,57.1,308,5.6,2.7,8.7,0,0,12.24
5/27/2017,0:15,23.04,1.718,0.87,1.425,7.4,86.7,68.1,29.89,55,304,4.7,2.8,7.1,0,0,12.23
5/27/2017,0:30,22.91,1.719,0.87,1.426,7.56,88.4,68,29.89,56.4,306,4.6,2.6,7.3,0,0,12.23
5/27/2017,0:45,22.77,1.72,0.87,1.426,7.63,89,67.6,29.89,57.4,284,3.6,1.3,6.5,0,0,12.23
5/27/2017,1:00,22.72,1.72,0.87,1.426,7.48,87.2,67.4,29.89,57.3,271,4.2,1.8,8.1,0,0,12.22
5/27/2017,1:15,22.6,1.721,0.87,1.426,7.55,87.7,66.7,29.9,57.8,259,4.3,2,8.9,0,0,12.23
5/27/2017,1:30,22.52,1.722,0.87,1.426,7.48,86.8,66.2,29.9,61.8,256,4,1.4,6.5,0,0,12.22
5/27/2017,1:45,22.44,1.723,0.87,1.425,7.28,84.4,67.1,29.89,58.1,283,4.8,2.1,7.5,0,0,12.2
5/27/2017,2:00,22.37,1.724,0.87,1.425,7.4,85.6,67.1,29.89,56.8,294,5.1,2,8.4,0,0,12.2
5/27/2017,2:15,22.3,1.724,0.87,1.426,7.29,84.3,66.9,29.89,56.7,300,5,2.6,7.6,0,0,12.2
5/27/2017,2:30,22.24,1.724,0.87,1.424,7.21,83.2,66.5,29.89,57.4,309,5.8,3.6,8.7,0,0,12.2
5/27/2017,2:45,22.15,1.725,0.87,1.426,7.37,84.9,66.5,29.9,58.6,306,5.2,3.6,7.2,0,0,12.19
5/27/2017,3:00,22.09,1.725,0.87,1.425,7.2,82.8,66.3,29.91,58.9,301,4.4,1.7,6.8,0,0,12.19
5/27/2017,3:15,21.96,1.726,0.87,1.426,7.33,84.2,66.3,29.9,59.3,292,4.4,2.1,7.9,0,0,12.19
5/27/2017,3:30,21.9,1.726,0.87,1.426,7.26,83.3,66,29.91,61.5,272,4.2,1.4,8.2,0,0,12.19
5/27/2017,3:45,21.83,1.727,0.87,1.425,7.16,82,65.1,29.91,65.1,264,4.8,2,9.3,0,0,12.18
5/27/2017,4:00,21.75,1.727,0.88,1.426,7.13,81.5,64.5,29.91,64.4,257,5,1.7,8.8,0,0,12.18
5/27/2017,4:15,21.66,1.72,0.87,1.425,7.09,81,64.7,29.9,65.7,260,5,2,8.2,0,0,12.18
5/27/2017,4:30,21.59,1.727,0.88,1.426,6.94,79.1,64.4,29.9,68.3,254,3.4,1.5,5.9,0,0,12.18
5/27/2017,4:45,21.52,1.723,0.87,1.427,6.86,78.2,63.8,29.9,72,253,2.5,0.4,4.6,0,0,12.18
5/27/2017,5:00,21.48,1.726,0.87,1.427,6.87,78.1,63.3,29.9,73.1,236,1.5,0.2,2.6,0,0,12.18
5/27/2017,5:15,21.44,1.73,0.88,1.427,6.67,75.8,63.1,29.9,73.9,227,1.7,0.2,3,0,0,12.19
5/27/2017,5:30,21.37,1.73,0.88,1.427,6.63,75.3,63.6,29.9,72.1,193,2,0.9,3.3,0,0,12.2
5/27/2017,5:45,21.32,1.73,0.88,1.427,6.63,75.2,63.8,29.91,72.5,196,2,0.4,3.6,0,0,12.24
5/27/2017,6:00,21.28,1.723,0.87,1.427,6.62,75,64.4,29.89,74.7,171,3.3,0.4,6.2,0,0,12.29
5/27/2017,6:15,21.26,1.724,0.87,1.432,6.68,75.6,65.4,29.89,71,170,4.6,1.5,7.2,0,0,12.38
5/27/2017,6:30,21.24,1.73,0.88,1.427,6.75,76.4,67.4,29.9,61,213,1,0.1,3.1,0,0,12.54
5/27/2017,6:45,21.25,1.732,0.88,1.427,6.78,76.8,70.5,29.91,56.5,140,0.5,0.1,1.2,0,0,12.74
5/27/2017,7:00,21.28,1.732,0.88,1.427,6.93,78.6,69.4,29.91,57.3,53,1.3,0.1,3.5,0,0,12.84
5/27/2017,7:15,21.3,1.733,0.88,1.426,6.94,78.7,68.7,29.91,58.3,36,1.8,0.8,3,0,0,12.79
5/27/2017,7:30,21.36,1.733,0.88,1.426,6.85,77.8,69.4,29.91,53.4,50,1.9,0.8,3,0,0,12.96
5/27/2017,7:45,21.48,1.734,0.88,1.425,6.9,78.6,68.9,29.91,60.2,40,2.7,1.4,4.3,0,0,14.02
5/27/2017,8:00,21.58,1.734,0.88,1.425,6.96,79.3,68.9,29.91,60.3,27,3.1,1.2,4.6,0,0,14.02
5/27/2017,8:15,21.7,1.736,0.88,1.425,7.28,83.1,68.1,29.91,61.4,37,3.3,1.6,4.4,0,0,13.99
5/27/2017,8:30,21.87,1.742,0.88,1.425,7.36,84.4,68.5,29.91,61,20,3,1,4.5,0,0,13.99
5/27/2017,8:45,22.05,1.745,0.88,1.424,7.34,84.5,68.7,29.91,58.4,28,3.4,1.7,7.7,0.001,0,13.99
5/27/2017,9:00,22.18,1.746,0.88,1.422,7.59,87.5,68.5,29.91,61.7,5,4.3,2.5,5.7,0,0,13.98
5/27/2017,9:15,22.27,1.749,0.89,1.422,7.74,89.5,68.3,29.91,63.1,356,3.6,2.2,5.3,0,0,13.98
5/27/2017,9:30,22.51,1.749,0.89,1.423,7.79,90.4,68.3,29.91,61.8,16,2.9,0.9,5.2,0,0,13.97
5/27/2017,9:45,22.72,1.748,0.89,1.422,7.8,90.9,69,29.9,61.5,34,3.4,1.7,5.2,0,0,13.97
5/27/2017,10:00,22.96,1.751,0.89,1.424,8.03,94,70.1,29.9,50.6,100,4.4,1.9,8.2,0,0,13.96
5/27/2017,10:15,22.86,1.755,0.89,1.427,8.37,97.8,70.1,29.9,60.3,133,7,4,9.7,0,0,13.96
5/27/2017,10:30,23.24,1.752,0.89,1.428,8.66,101.9,70.1,29.89,54.9,138,8,5.5,11,0,0,13.97
5/27/2017,10:45,23.81,1.749,0.88,1.43,8.67,103.1,70.5,29.89,55.2,142,9.8,6.3,13.2,0,0,13.98
5/27/2017,11:00,24.2,1.749,0.88,1.427,8.76,105,70.5,29.9,54.2,138,9.5,6.3,13.1,0,0,13.98
5/27/2017,11:15,24.51,1.745,0.88,1.427,8.67,104.4,70.3,29.89,57.2,145,10.2,7,13.8,0,0,13.98
5/27/2017,11:30,24.58,1.744,0.88,1.425,8.74,105.5,69.9,29.89,63.7,145,8.8,4.8,13.9,0,0,13.98
5/27/2017,11:45,24.63,1.741,0.88,1.424,8.99,108.5,69.8,29.88,66.5,145,9,4.6,12.8,0,0,13.99
5/27/2017,12:00,24.7,1.74,0.88,1.426,9.01,109,69.8,29.87,64.2,150,10.7,7.4,14.2,0,0,13.99
5/27/2017,12:15,24.8,1.737,0.88,1.428,9.26,112.2,69.9,29.87,63.3,153,10.2,7.8,13.4,0,0,13.99
5/27/2017,12:30,24.94,1.732,0.87,1.422,9.21,111.9,70.3,29.87,66.2,147,9.2,6.2,13.1,0,0,13.99
5/27/2017,12:45,25.04,1.733,0.87,1.424,9.35,113.7,70.1,29.88,66.2,143,7.8,4.6,11.2,0,0,13.99
5/27/2017,13:00,25.15,1.733,0.87,1.421,9.2,112.2,70.1,29.87,65.7,139,7.2,4.7,10.6,0,0,13.99
5/27/2017,13:15,25.16,1.731,0.87,1.42,9.14,111.5,70.1,29.88,64.7,138,6.8,4.1,9.6,0,0,13.99
5/27/2017,13:30,25.06,1.734,0.88,1.421,9.15,111.4,70.3,29.88,67.1,138,6.9,3.9,9.3,0,0,13.84
5/27/2017,13:45,25.04,1.735,0.88,1.418,8.94,108.8,70.5,29.88,65.8,140,6.3,4.3,9.4,0,0,13.99
5/27/2017,14:00,25.14,1.736,0.88,1.419,8.96,109.2,70.5,29.88,65.7,137,5.7,3.4,8.7,0,0,13.99
5/27/2017,14:15,25.22,1.739,0.88,1.419,9.05,110.6,70.8,29.87,64.8,111,4.5,2.4,7.2,0,0,13.99
5/27/2017,14:30,25.21,1.741,0.88,1.419,9.13,111.5,71,29.87,65,119,5.2,2.6,9.5,0,0,13.96
5/27/2017,14:45,25.22,1.742,0.88,1.42,8.99,109.8,71,29.86,67.5,116,5.6,3.4,7.9,0,0,13.98
5/27/2017,15:00,25.28,1.731,0.87,1.421,9.12,111.5,71.2,29.86,68.2,114,5.6,3.5,9.5,0,0,13.98
5/27/2017,15:15,25.36,1.743,0.88,1.421,9.17,112.2,71,29.86,65.9,124,6.3,3.5,8.7,0,0,13.97
5/27/2017,15:30,25.5,1.744,0.88,1.419,9.08,111.5,71,29.86,67.1,126,6.3,3.8,8.9,0,0,13.85
5/27/2017,15:45,25.66,1.743,0.88,1.418,9.18,113,71.2,29.86,67.5,130,6.5,4.4,9.4,0,0,13.8
5/27/2017,16:00,25.77,1.742,0.88,1.419,9.21,113.6,71.2,29.86,65.1,131,5,1.4,8.1,0.032,0,13.73
5/27/2017,16:15,25.83,1.74,0.88,1.418,9.04,111.6,71.9,29.86,65.2,129,4.7,2,7,0.027,0,13.56
5/27/2017,16:30,25.85,1.741,0.88,1.418,9.05,111.8,71.4,29.85,65.4,96,4.2,2.3,8.1,0.018,0,13.8
5/27/2017,16:45,25.89,1.738,0.88,1.417,9.29,114.9,71.7,29.85,73.2,30,3.4,0.8,8.2,0.006,0,13.74
5/27/2017,17:00,25.81,1.739,0.88,1.409,9.13,112.6,70.1,29.85,78.8,340,7.1,4.6,15.7,0.011,0,13.49
5/27/2017,17:15,25.77,1.74,0.88,1.41,9.18,113.2,70.1,29.85,78.1,350,7,4.5,9,0.007,0,13.49
5/27/2017,17:30,25.72,1.737,0.88,1.411,8.99,110.8,70.1,29.86,76.1,357,7.6,5.1,10.6,0.012,0,13.52
5/27/2017,17:45,25.66,1.74,0.88,1.41,9.12,112.3,70.5,29.86,77.3,351,5.7,3.6,9.1,0,0,13.5
5/27/2017,18:00,25.62,1.739,0.88,1.411,8.85,108.9,70.3,29.86,79.9,343,5.3,3.8,7.9,0,0,13.51
5/27/2017,18:15,25.56,1.74,0.88,1.414,8.6,105.6,69.9,29.86,80.4,328,5.5,3.2,7.6,0,0,13.21
5/27/2017,18:30,25.52,1.74,0.88,1.413,8.83,108.3,69.8,29.86,81.1,330,5.1,3.3,6.7,0,0,12.95
5/27/2017,18:45,25.47,1.739,0.88,1.413,8.84,108.4,69.9,29.86,80.6,338,3.9,2.3,5.1,0,0,12.6
5/27/2017,19:00,25.43,1.738,0.88,1.413,9.02,110.6,70.3,29.86,79.5,11,2.7,1.4,4.4,0,0,12.32
5/27/2017,19:15,25.41,1.738,0.88,1.415,8.66,106.1,70.1,29.85,78.4,37,2.9,1.1,8.3,0.001,0,12.3
5/27/2017,19:30,25.38,1.738,0.88,1.415,8.69,106.4,69.9,29.85,77.1,58,4,1.3,8.3,0.007,0,12.3
5/27/2017,19:45,25.31,1.734,0.87,1.417,8.89,108.7,69.9,29.85,76.2,55,6.2,3.4,8.9,0.004,0,12.31
5/27/2017,20:00,25.25,1.729,0.87,1.415,8.87,108.3,69.8,29.86,77.8,55,4.6,1.3,7.8,0,0,12.3
5/27/2017,20:15,25.14,1.726,0.87,1.412,8.81,107.3,69.8,29.87,77.6,70,3.7,1.4,6.6,0,0,12.3
5/27/2017,20:30,25.04,1.724,0.87,1.414,8.8,107.1,69.6,29.88,80,51,2.7,0.7,4.6,0,0,12.3
5/27/2017,20:45,24.98,1.721,0.87,1.413,8.57,104.2,69.4,29.89,77.9,15,3.1,1.5,5.3,0,0,12.29
5/27/2017,21:00,24.9,1.72,0.87,1.412,8.63,104.8,69.4,29.89,78,1,3.8,1.7,5.9,0,0,12.29
5/27/2017,21:15,24.83,1.719,0.87,1.414,8.38,101.6,69.4,29.89,78.3,24,2.8,0.6,5.3,0,0,12.28
5/27/2017,21:30,24.73,1.719,0.87,1.415,8.4,101.6,69.4,29.89,80.4,350,1.8,0.2,3.5,0,0,12.28
5/27/2017,21:45,24.7,1.718,0.87,1.414,8.21,99.2,69,29.89,79.2,17,2.4,0.8,4,0,0,12.28
5/27/2017,22:00,24.65,1.717,0.87,1.415,8.05,97.3,69,29.89,80.9,52,2.1,0.5,3.4,0,0,12.28
5/27/2017,22:15,24.61,1.718,0.87,1.414,7.98,96.3,68.3,29.89,80.6,352,3.3,1.4,7.1,0,0,12.26
5/27/2017,22:30,24.56,1.718,0.87,1.413,7.87,94.9,68.3,29.89,80.1,10,4.3,1,7.5,0,0,12.26
5/27/2017,22:45,24.5,1.718,0.87,1.413,7.79,93.8,68.3,29.89,80.4,9,5.7,2.8,8.5,0,0,12.26
5/27/2017,23:00,24.4,1.72,0.87,1.412,7.85,94.4,68.1,29.89,81.2,28,5.1,2.7,7.3,0,0,12.25
5/27/2017,23:15,24.3,1.72,0.87,1.415,7.78,93.4,68,29.89,80.9,70,5.4,2.5,8.2,0,0,12.24
5/27/2017,23:30,24.2,1.722,0.87,1.416,7.92,94.9,67.6,29.88,74,77,7,3.9,9.8,0,0,12.24
5/27/2017,23:45,24.11,1.723,0.87,1.419,7.81,93.4,67.4,29.87,73.8,98,7.1,5.2,10.3,0,0,12.24
5/28/2017,0:00,24.05,1.722,0.87,1.417,7.72,92.2,67.2,29.87,73.8,100,7.5,5.1,10.2,0,0,12.24
5/28/2017,0:15,23.95,1.721,0.87,1.418,7.98,95.1,66.9,29.86,71.6,101,6.8,3.8,11.8,0,0,12.23
5/28/2017,0:30,23.8,1.717,0.87,1.419,7.86,93.5,66.7,29.86,70.1,101,8,4.8,12.9,0,0,12.23
5/28/2017,0:45,23.27,1.718,0.87,1.42,7.27,85.7,66.5,29.86,69.1,114,8.7,5.6,12.7,0,0,12.23
5/28/2017,1:00,22.67,1.714,0.87,1.419,6.96,81.1,66.5,29.86,70.7,120,9.9,5.1,14,0,0,12.22
5/28/2017,1:15,22.49,1.713,0.87,1.42,7.01,81.4,66.5,29.85,72.8,125,10.1,6.8,13.7,0,0,12.22
5/28/2017,1:30,22.44,1.711,0.87,1.417,6.98,80.9,66.5,29.85,73.1,117,7.7,5.2,11.2,0,0,12.2
5/28/2017,1:45,22.36,1.709,0.86,1.419,6.93,80.3,66.3,29.86,71.8,124,7.2,4.8,10.4,0,0,12.2
5/28/2017,2:00,22.34,1.709,0.87,1.419,6.83,79,66.2,29.86,74.4,148,6.6,3.8,9.9,0,0,12.2
5/28/2017,2:15,22.29,1.709,0.86,1.418,6.66,76.9,66.3,29.86,76.3,141,6.1,3.1,8.2,0,0,12.19
5/28/2017,2:30,22.24,1.707,0.86,1.419,6.65,76.7,66.2,29.85,75.3,135,7.2,5.3,9.2,0,0,12.19
5/28/2017,2:45,22.17,1.705,0.86,1.419,6.79,78.3,66,29.85,74.4,124,7.2,4.7,9.7,0,0,12.19
5/28/2017,3:00,22.1,1.705,0.86,1.417,6.76,77.9,65.8,29.85,76.8,113,5.7,3.8,8.9,0,0,12.18
5/28/2017,3:15,22.08,1.706,0.86,1.416,6.68,76.9,65.4,29.84,77.6,100,5.6,4.1,7.8,0,0,12.19
5/28/2017,3:30,22.07,1.693,0.86,1.416,6.76,77.8,65.3,29.83,79.7,97,5.6,4,7.9,0,0,12.18
5/28/2017,3:45,22.01,1.707,0.86,1.417,6.74,77.4,64.9,29.84,80.1,90,5.9,4.2,7.7,0,0,12.18
5/28/2017,4:00,21.89,1.709,0.87,1.416,6.53,74.8,64.9,29.84,78.8,101,5.7,3.7,8.3,0,0,12.18
5/28/2017,4:15,21.75,1.709,0.87,1.416,6.49,74.3,64.7,29.84,79.8,94,5.1,3.3,7.5,0,0,12.17
5/28/2017,4:30,21.56,1.711,0.87,1.417,6.16,70.2,64.5,29.85,79.3,93,5.8,4,7.9,0,0,12.16
5/28/2017,4:45,21.53,1.708,0.86,1.417,6.01,68.5,64.5,29.85,77.4,97,5.5,3.9,7.6,0,0,12.16
5/28/2017,5:00,21.39,1.708,0.87,1.418,6.14,69.8,64.7,29.85,78.3,86,5.9,4.1,7.6,0,0,12.18
5/28/2017,5:15,21.3,1.707,0.86,1.418,6.03,68.3,64.9,29.84,76.1,80,6.9,5,8.9,0,0,12.19
5/28/2017,5:30,21.23,1.708,0.87,1.419,6.03,68.3,65.3,29.84,75.8,86,7.2,4.2,9.6,0,0,12.28
5/28/2017,5:45,21.15,1.708,0.87,1.418,5.87,66.3,64.9,29.85,75.7,88,6.5,4,9.5,0,0,12.34
5/28/2017,6:00,21.15,1.706,0.86,1.417,5.97,67.5,65.3,29.85,74.6,104,5.2,3.5,7.7,0,0,12.4
5/28/2017,6:15,21.19,1.704,0.86,1.416,6.18,69.9,65.4,29.86,73.6,114,5.9,3.4,8.1,0,0,12.52
5/28/2017,6:30,21.16,1.701,0.86,1.417,6.15,69.5,65.4,29.86,72.4,121,6.5,4.5,8.3,0,0,12.68
5/28/2017,6:45,21.17,1.699,0.86,1.418,6.32,71.5,66,29.87,74.8,117,6,3.8,8.5,0,0,12.8
5/28/2017,7:00,21.28,1.699,0.86,1.418,6.09,69,66,29.86,72.4,91,6.1,4,8.8,0,0,12.89
5/28/2017,7:15,21.34,1.702,0.86,1.419,6.17,70,66,29.86,71.4,107,7.4,5,10.4,0,0,12.98
5/28/2017,7:30,21.43,1.707,0.86,1.417,6.6,75,66.3,29.87,71.9,128,6.8,3.7,9,0,0,13.55
5/28/2017,7:45,21.61,1.711,0.87,1.417,6.88,78.5,67.1,29.87,72.4,125,6.3,4,9.4,0,0,14.05
5/28/2017,8:00,21.74,1.715,0.87,1.417,6.93,79.2,67.6,29.87,72.9,126,5.9,2.9,9.1,0,0,14.05
5/28/2017,8:15,21.87,1.716,0.87,1.417,7.14,81.8,68.5,29.88,70.7,124,6.3,2.3,9.6,0,0,14.04
5/28/2017,8:30,22.04,1.714,0.87,1.418,7.33,84.3,68.7,29.87,70.3,129,6.7,3.9,9.6,0,0,14.03
5/28/2017,8:45,22.23,1.715,0.87,1.415,7.45,86,68.9,29.86,68.6,125,7.6,5.1,11,0,0,14.03
5/28/2017,9:00,22.43,1.716,0.87,1.416,7.63,88.4,69.4,29.86,68.8,135,8,5.6,10.7,0,0,14.03
5/28/2017,9:15,22.6,1.715,0.87,1.416,7.78,90.4,69.8,29.86,68.2,131,8.9,6.3,12.1,0,0,14.03
5/28/2017,9:30,22.79,1.713,0.87,1.419,7.92,92.4,70.1,29.86,70.1,133,9.9,6.9,13.8,0,0,14
5/28/2017,9:45,22.98,1.705,0.86,1.418,8.02,93.9,70.3,29.87,66.8,135,9.9,6.5,15.2,0,0,13.99
5/28/2017,10:00,23.23,1.702,0.86,1.415,8.09,95.2,70.3,29.87,69.2,133,9.2,5.9,14.2,0,0,13.99
5/28/2017,10:15,23.5,1.706,0.86,1.417,8.31,98.2,70.8,29.87,69.9,134,8.1,3.1,12,0,0,13.99
5/28/2017,10:30,23.64,1.709,0.86,1.412,8.31,98.5,70.5,29.88,70,150,7.5,2.9,10.3,0.014,0,13.99
5/28/2017,10:45,23.68,1.711,0.86,1.413,8.3,98.5,70.8,29.87,67.3,142,8.2,5.2,13.1,0,0,13.99
5/28/2017,11:00,23.68,1.713,0.87,1.414,8.37,99.3,71.4,29.86,65.7,121,8.1,4.6,11.8,0,0,13.98
5/28/2017,11:15,23.7,1.715,0.87,1.414,8.41,99.8,71.9,29.85,64.3,110,7.5,3.5,12.8,0,0,13.98
5/28/2017,11:30,23.74,1.716,0.87,1.416,8.45,100.4,72.5,29.86,66.8,127,6.3,3.6,9.7,0.008,0,13.98
5/28/2017,11:45,23.9,1.718,0.87,1.418,8.7,103.7,71.9,29.86,68,146,8,3.7,13.3,0.031,0,13.97
5/28/2017,12:00,24.22,1.719,0.87,1.416,8.7,104.2,71.7,29.86,67.1,153,10.9,7.2,14,0.007,0,13.97
5/28/2017,12:15,24.45,1.716,0.87,1.416,8.88,106.9,71.4,29.86,72,156,10.6,7.4,15.2,0,0,13.66
5/28/2017,12:30,24.52,1.715,0.87,1.41,8.86,106.7,71.4,29.85,72.2,157,9.6,6.2,14.6,0,0,13.56
5/28/2017,12:45,24.53,1.712,0.86,1.409,8.78,105.9,70.5,29.85,74.2,169,8.6,5.7,12.3,0.001,0,13.46
5/28/2017,13:00,24.4,1.714,0.87,1.418,8.77,105.5,69.4,29.84,77,140,7.6,3.6,12.2,0.092,0,13.43
5/28/2017,13:15,24.34,1.715,0.87,1.418,8.59,103.2,69.2,29.84,80.9,130,4.1,1.1,8.4,0.022,0,13.58
5/28/2017,13:30,24.24,1.709,0.86,1.415,8.5,101.9,69,29.84,82.8,189,3.6,1,7.2,0.002,0,13.56
5/28/2017,13:45,23.98,1.707,0.86,1.418,8.56,102.1,69.8,29.84,80.5,168,6.2,3.6,9.1,0,0,14.04
5/28/2017,14:00,23.99,1.704,0.86,1.417,8.71,104,69.8,29.84,80.1,178,5.5,2.5,9.6,0,0,13.68
5/28/2017,14:15,23.93,1.704,0.86,1.416,8.66,103.3,69.4,29.83,80.2,160,4.8,2.7,6.9,0,0,13.58
5/28/2017,14:30,23.94,1.709,0.86,1.418,8.63,102.9,68.9,29.83,82.3,167,4.7,1.4,8.4,0.003,0,13.61
